transaction_id,customer_id,date,category,merchant,amount,payment_method,description
TXN00000809,CUST01013,2025-10-31,utilities,Water Bill,5206,credit_card,Water Bill - Utilities
TXN00000851,CUST01013,2025-10-31,travel,IRCTC,936,credit_card,IRCTC - Travel
TXN00000846,CUST01013,2025-11-02,utilities,Internet Bill,4618,upi,Internet Bill - Utilities
TXN00000785,CUST01013,2025-11-06,groceries,More Supermarket,6127,debit_card,More Supermarket - Groceries
TXN00000836,CUST01013,2025-11-07,entertainment,Netflix,4425,upi,Netflix - Entertainment
TXN00000823,CUST01013,2025-11-10,entertainment,Prime Video,4369,upi,Prime Video - Entertainment
TXN00000850,CUST01013,2025-11-11,shopping,Myntra,10219,credit_card,Myntra - Shopping
TXN00000810,CUST01013,2025-11-13,travel,MakeMyTrip,24172,upi,MakeMyTrip - Travel
TXN00000787,CUST01013,2025-11-15,groceries,Big Bazaar,3356,upi,Big Bazaar - Groceries
TXN00000842,CUST01013,2025-11-16,food_dining,Zomato,2344,credit_card,Zomato - Food Dining
TXN00000838,CUST01013,2025-11-17,groceries,Spencer's,2681,credit_card,Spencer's - Groceries
TXN00000834,CUST01013,2025-11-18,healthcare,Fortis Hospital,18693,credit_card,Fortis Hospital - Healthcare
TXN00000829,CUST01013,2025-11-19,utilities,Electricity Bill,3485,debit_card,Electricity Bill - Utilities
TXN00000837,CUST01013,2025-11-20,groceries,Big Bazaar,8051,credit_card,Big Bazaar - Groceries
TXN00000776,CUST01013,2025-11-21,food_dining,Cafe Coffee Day,2821,credit_card,Cafe Coffee Day - Food Dining
TXN00000778,CUST01013,2025-11-21,food_dining,Swiggy,2335,upi,Swiggy - Food Dining
TXN00000815,CUST01013,2025-11-21,food_dining,Zomato,2256,credit_card,Zomato - Food Dining
TXN00000798,CUST01013,2025-11-22,fuel,HP Petrol,6687,upi,HP Petrol - Fuel
TXN00000840,CUST01013,2025-11-22,utilities,Internet Bill,5077,upi,Internet Bill - Utilities
TXN00000889,CUST01014,2025-05-30,fuel,Indian Oil,4328,debit_card,Indian Oil - Fuel
TXN00000861,CUST01014,2025-06-13,healthcare,Fortis Hospital,1189,debit_card,Fortis Hospital - Healthcare
TXN00000867,CUST01014,2025-06-13,shopping,Pantaloons,2238,credit_card,Pantaloons - Shopping
TXN00000854,CUST01014,2025-06-24,shopping,Pantaloons,12361,credit_card,Pantaloons - Shopping
TXN00000908,CUST01014,2025-06-25,utilities,Mobile Recharge,1852,upi,Mobile Recharge - Utilities
TXN00000919,CUST01014,2025-06-28,food_dining,Zomato,1270,upi,Zomato - Food Dining
TXN00000885,CUST01014,2025-06-29,utilities,Internet Bill,2465,debit_card,Internet Bill - Utilities
TXN00000893,CUST01014,2025-06-29,travel,IRCTC,3267,credit_card,IRCTC - Travel
TXN00000873,CUST01014,2025-07-01,food_dining,Swiggy,1372,debit_card,Swiggy - Food Dining
TXN00000897,CUST01014,2025-07-02,healthcare,Medlife,6678,credit_card,Medlife - Healthcare
TXN00000896,CUST01014,2025-07-10,entertainment,PVR Cinemas,2900,upi,PVR Cinemas - Entertainment
TXN00000881,CUST01014,2025-07-14,groceries,Reliance Fresh,4189,debit_card,Reliance Fresh - Groceries
TXN00000879,CUST01014,2025-07-15,utilities,Mobile Recharge,1855,credit_card,Mobile Recharge - Utilities
TXN00000888,CUST01014,2025-07-15,groceries,Big Bazaar,7459,credit_card,Big Bazaar - Groceries
TXN00000907,CUST01014,2025-07-19,food_dining,Zomato,941,debit_card,Zomato - Food Dining
TXN00000870,CUST01014,2025-07-21,food_dining,Starbucks,1831,upi,Starbucks - Food Dining
TXN00000876,CUST01014,2025-07-21,utilities,Internet Bill,1295,credit_card,Internet Bill - Utilities
TXN00000884,CUST01014,2025-07-21,utilities,Mobile Recharge,1633,upi,Mobile Recharge - Utilities
TXN00000904,CUST01014,2025-07-22,travel,MakeMyTrip,11606,debit_card,MakeMyTrip - Travel
TXN00000863,CUST01014,2025-07-29,entertainment,PVR Cinemas,1132,upi,PVR Cinemas - Entertainment
TXN00000882,CUST01014,2025-08-12,utilities,Gas Bill,2816,debit_card,Gas Bill - Utilities
TXN00000883,CUST01014,2025-08-14,investment,Groww,5316,credit_card,Groww - Investment
TXN00000862,CUST01014,2025-08-18,food_dining,Swiggy,311,credit_card,Swiggy - Food Dining
TXN00000918,CUST01014,2025-08-21,fuel,Indian Oil,1941,credit_card,Indian Oil - Fuel
TXN00000875,CUST01014,2025-08-22,groceries,Spencer's,2666,credit_card,Spencer's - Groceries
TXN00000886,CUST01014,2025-08-25,healthcare,Medlife,9838,credit_card,Medlife - Healthcare
TXN00000892,CUST01014,2025-08-27,shopping,Pantaloons,12513,upi,Pantaloons - Shopping
TXN00000865,CUST01014,2025-09-02,utilities,Water Bill,524,debit_card,Water Bill - Utilities
TXN00000890,CUST01014,2025-09-06,healthcare,Fortis Hospital,1400,debit_card,Fortis Hospital - Healthcare
TXN00000864,CUST01014,2025-09-07,shopping,Westside,7594,credit_card,Westside - Shopping
TXN00000869,CUST01014,2025-09-15,shopping,Amazon,8265,credit_card,Amazon - Shopping
TXN00000906,CUST01014,2025-09-15,food_dining,Swiggy,1253,debit_card,Swiggy - Food Dining
TXN00000856,CUST01014,2025-09-17,travel,MakeMyTrip,21649,credit_card,MakeMyTrip - Travel
TXN00000900,CUST01014,2025-09-19,fuel,Indian Oil,3656,credit_card,Indian Oil - Fuel
TXN00000915,CUST01014,2025-09-23,fuel,HP Petrol,1898,upi,HP Petrol - Fuel
TXN00000921,CUST01014,2025-09-24,fuel,Indian Oil,4595,upi,Indian Oil - Fuel
TXN00000905,CUST01014,2025-09-26,fuel,Indian Oil,3055,upi,Indian Oil - Fuel
TXN00000909,CUST01014,2025-09-26,utilities,Mobile Recharge,1363,debit_card,Mobile Recharge - Utilities
TXN00000898,CUST01014,2025-09-27,groceries,More Supermarket,4526,credit_card,More Supermarket - Groceries
TXN00000894,CUST01014,2025-10-01,food_dining,Zomato,1936,netbanking,Zomato - Food Dining
TXN00000922,CUST01014,2025-10-01,healthcare,Apollo Pharmacy,8701,debit_card,Apollo Pharmacy - Healthcare
TXN00000920,CUST01014,2025-10-02,utilities,Gas Bill,2980,credit_card,Gas Bill - Utilities
TXN00000857,CUST01014,2025-10-04,food_dining,Swiggy,542,netbanking,Swiggy - Food Dining
TXN00000855,CUST01014,2025-10-05,education,School Fees,17852,upi,School Fees - Education
TXN00000913,CUST01014,2025-10-05,investment,Fixed Deposit,41936,debit_card,Fixed Deposit - Investment
TXN00000858,CUST01014,2025-10-10,travel,IndiGo Airlines,2445,credit_card,IndiGo Airlines - Travel
TXN00000860,CUST01014,2025-10-10,education,Byju's,22186,upi,Byju's - Education
TXN00000874,CUST01014,2025-10-10,entertainment,BookMyShow,1448,credit_card,BookMyShow - Entertainment
TXN00000871,CUST01014,2025-10-12,groceries,DMart,3941,debit_card,DMart - Groceries
TXN00000891,CUST01014,2025-10-12,fuel,Shell,3678,upi,Shell - Fuel
TXN00000878,CUST01014,2025-10-13,food_dining,Cafe Coffee Day,337,credit_card,Cafe Coffee Day - Food Dining
TXN00000902,CUST01014,2025-10-18,food_dining,Cafe Coffee Day,975,credit_card,Cafe Coffee Day - Food Dining
TXN00000911,CUST01014,2025-10-19,entertainment,Netflix,2778,debit_card,Netflix - Entertainment
TXN00000912,CUST01014,2025-10-19,food_dining,Zomato,728,upi,Zomato - Food Dining
TXN00000916,CUST01014,2025-10-26,food_dining,Domino's,1880,upi,Domino's - Food Dining
TXN00000923,CUST01014,2025-10-27,travel,Uber,22535,debit_card,Uber - Travel
TXN00000895,CUST01014,2025-10-30,utilities,Water Bill,1074,debit_card,Water Bill - Utilities
TXN00000866,CUST01014,2025-10-31,food_dining,Cafe Coffee Day,1399,credit_card,Cafe Coffee Day - Food Dining
TXN00000917,CUST01014,2025-11-01,utilities,Internet Bill,1186,upi,Internet Bill - Utilities
TXN00000859,CUST01014,2025-11-03,healthcare,Medlife,14491,credit_card,Medlife - Healthcare
TXN00000872,CUST01014,2025-11-07,shopping,Amazon,9568,upi,Amazon - Shopping
TXN00000887,CUST01014,2025-11-07,entertainment,Prime Video,773,upi,Prime Video - Entertainment
TXN00000910,CUST01014,2025-11-07,education,Coursera,8984,credit_card,Coursera - Education
TXN00000903,CUST01014,2025-11-09,fuel,Indian Oil,3116,credit_card,Indian Oil - Fuel
TXN00000914,CUST01014,2025-11-11,education,Coursera,8097,debit_card,Coursera - Education
TXN00000877,CUST01014,2025-11-13,education,Coursera,18984,debit_card,Coursera - Education
TXN00000880,CUST01014,2025-11-13,utilities,Electricity Bill,1667,debit_card,Electricity Bill - Utilities
TXN00000899,CUST01014,2025-11-13,groceries,More Supermarket,4679,debit_card,More Supermarket - Groceries
TXN00000868,CUST01014,2025-11-17,groceries,Big Bazaar,3806,upi,Big Bazaar - Groceries
TXN00000901,CUST01014,2025-11-22,investment,Paytm Money,22256,debit_card,Paytm Money - Investment
TXN00000929,CUST01015,2025-05-27,entertainment,BookMyShow,4497,credit_card,BookMyShow - Entertainment
TXN00000959,CUST01015,2025-05-28,utilities,Internet Bill,2633,credit_card,Internet Bill - Utilities
TXN00000994,CUST01015,2025-05-31,food_dining,Zomato,2951,credit_card,Zomato - Food Dining
TXN00000941,CUST01015,2025-06-15,entertainment,Spotify,3522,debit_card,Spotify - Entertainment
TXN00000996,CUST01015,2025-06-19,food_dining,Starbucks,2486,credit_card,Starbucks - Food Dining
TXN00000965,CUST01015,2025-06-25,fuel,Shell,6228,credit_card,Shell - Fuel
TXN00000985,CUST01015,2025-06-26,shopping,Pantaloons,7119,debit_card,Pantaloons - Shopping
TXN00000980,CUST01015,2025-06-29,investment,Fixed Deposit,47383,upi,Fixed Deposit - Investment
TXN00000979,CUST01015,2025-07-03,travel,Uber,11934,debit_card,Uber - Travel
TXN00000931,CUST01015,2025-07-04,shopping,Pantaloons,8911,credit_card,Pantaloons - Shopping
TXN00000998,CUST01015,2025-07-04,food_dining,Starbucks,1507,credit_card,Starbucks - Food Dining
TXN00000947,CUST01015,2025-07-05,food_dining,McDonald's,1876,credit_card,McDonald's - Food Dining
TXN00000943,CUST01015,2025-07-09,utilities,Mobile Recharge,687,credit_card,Mobile Recharge - Utilities
TXN00000961,CUST01015,2025-07-10,travel,MakeMyTrip,14683,upi,MakeMyTrip - Travel
TXN00000972,CUST01015,2025-07-18,shopping,Amazon,11263,credit_card,Amazon - Shopping
TXN00000958,CUST01015,2025-07-23,education,Byju's,24340,debit_card,Byju's - Education
TXN00000991,CUST01015,2025-07-23,groceries,More Supermarket,6182,debit_card,More Supermarket - Groceries
TXN00000927,CUST01015,2025-07-24,fuel,Indian Oil,3520,debit_card,Indian Oil - Fuel
TXN00000963,CUST01015,2025-07-25,healthcare,Max Healthcare,7735,credit_card,Max Healthcare - Healthcare
TXN00000964,CUST01015,2025-07-28,education,School Fees,11423,upi,School Fees - Education
TXN00000935,CUST01015,2025-07-29,investment,Fixed Deposit,51135,upi,Fixed Deposit - Investment
TXN00000957,CUST01015,2025-07-31,food_dining,Cafe Coffee Day,1142,debit_card,Cafe Coffee Day - Food Dining
TXN00000973,CUST01015,2025-07-31,groceries,More Supermarket,5685,credit_card,More Supermarket - Groceries
TXN00000962,CUST01015,2025-08-02,groceries,DMart,9975,upi,DMart - Groceries
TXN00000951,CUST01015,2025-08-04,groceries,DMart,9250,upi,DMart - Groceries
TXN00000976,CUST01015,2025-08-05,travel,IRCTC,8954,netbanking,IRCTC - Travel
TXN00000999,CUST01015,2025-08-06,shopping,Flipkart,4901,debit_card,Flipkart - Shopping
TXN00000981,CUST01015,2025-08-10,groceries,Spencer's,2581,credit_card,Spencer's - Groceries
TXN00000938,CUST01015,2025-08-20,education,Unacademy,4611,credit_card,Unacademy - Education
TXN00000970,CUST01015,2025-08-22,shopping,Flipkart,15581,netbanking,Flipkart - Shopping
TXN00000984,CUST01015,2025-08-26,entertainment,Prime Video,3059,credit_card,Prime Video - Entertainment
TXN00000955,CUST01015,2025-08-30,entertainment,Netflix,3022,netbanking,Netflix - Entertainment
TXN00000988,CUST01015,2025-08-31,entertainment,Spotify,1426,upi,Spotify - Entertainment
TXN00000936,CUST01015,2025-09-04,healthcare,Apollo Pharmacy,8489,debit_card,Apollo Pharmacy - Healthcare
TXN00000948,CUST01015,2025-09-04,shopping,Flipkart,17565,credit_card,Flipkart - Shopping
TXN00000992,CUST01015,2025-09-04,groceries,Reliance Fresh,7750,upi,Reliance Fresh - Groceries
TXN00000997,CUST01015,2025-09-04,travel,Uber,7171,credit_card,Uber - Travel
TXN00000960,CUST01015,2025-09-05,utilities,Internet Bill,1222,debit_card,Internet Bill - Utilities
TXN00000924,CUST01015,2025-09-10,shopping,Amazon,17961,debit_card,Amazon - Shopping
TXN00000975,CUST01015,2025-09-10,utilities,Internet Bill,3590,upi,Internet Bill - Utilities
TXN00000956,CUST01015,2025-09-20,utilities,Water Bill,824,debit_card,Water Bill - Utilities
TXN00000925,CUST01015,2025-09-26,healthcare,Medlife,12445,debit_card,Medlife - Healthcare
TXN00000967,CUST01015,2025-09-29,fuel,Bharat Petroleum,5220,credit_card,Bharat Petroleum - Fuel
TXN00000968,CUST01015,2025-10-03,groceries,DMart,11248,credit_card,DMart - Groceries
TXN00000954,CUST01015,2025-10-04,investment,Fixed Deposit,38786,debit_card,Fixed Deposit - Investment
TXN00000942,CUST01015,2025-10-06,groceries,Spencer's,2741,upi,Spencer's - Groceries
TXN00000993,CUST01015,2025-10-06,investment,Mutual Fund SIP,27930,credit_card,Mutual Fund SIP - Investment
TXN00000969,CUST01015,2025-10-07,education,Byju's,36639,credit_card,Byju's - Education
TXN00000932,CUST01015,2025-10-10,shopping,Myntra,20650,credit_card,Myntra - Shopping
TXN00000966,CUST01015,2025-10-11,investment,Mutual Fund SIP,54653,debit_card,Mutual Fund SIP - Investment
TXN00000928,CUST01015,2025-10-12,shopping,Flipkart,779,upi,Flipkart - Shopping
TXN00000934,CUST01015,2025-10-15,travel,MakeMyTrip,37000,debit_card,MakeMyTrip - Travel
TXN00000978,CUST01015,2025-10-15,shopping,Westside,7024,credit_card,Westside - Shopping
TXN00000950,CUST01015,2025-10-16,fuel,Bharat Petroleum,4046,netbanking,Bharat Petroleum - Fuel
TXN00000953,CUST01015,2025-10-16,food_dining,McDonald's,1632,upi,McDonald's - Food Dining
TXN00000990,CUST01015,2025-10-19,shopping,Amazon,3192,credit_card,Amazon - Shopping
TXN00000952,CUST01015,2025-10-20,food_dining,Zomato,1907,debit_card,Zomato - Food Dining
TXN00000940,CUST01015,2025-10-26,shopping,Amazon,9220,credit_card,Amazon - Shopping
TXN00000945,CUST01015,2025-10-26,travel,IndiGo Airlines,15542,debit_card,IndiGo Airlines - Travel
TXN00000974,CUST01015,2025-10-29,shopping,Flipkart,16943,debit_card,Flipkart - Shopping
TXN00000983,CUST01015,2025-11-03,food_dining,Cafe Coffee Day,1610,credit_card,Cafe Coffee Day - Food Dining
TXN00000939,CUST01015,2025-11-04,food_dining,Swiggy,835,debit_card,Swiggy - Food Dining
TXN00000989,CUST01015,2025-11-05,education,School Fees,28844,debit_card,School Fees - Education
TXN00000986,CUST01015,2025-11-08,utilities,Gas Bill,2931,credit_card,Gas Bill - Utilities
TXN00000930,CUST01015,2025-11-09,groceries,More Supermarket,8498,credit_card,More Supermarket - Groceries
TXN00000944,CUST01015,2025-11-10,fuel,Bharat Petroleum,2795,credit_card,Bharat Petroleum - Fuel
TXN00000946,CUST01015,2025-11-14,food_dining,Zomato,2922,credit_card,Zomato - Food Dining
TXN00000987,CUST01015,2025-11-14,travel,IndiGo Airlines,29650,upi,IndiGo Airlines - Travel
TXN00000933,CUST01015,2025-11-16,shopping,Flipkart,14140,debit_card,Flipkart - Shopping
TXN00000977,CUST01015,2025-11-17,groceries,Big Bazaar,6222,upi,Big Bazaar - Groceries
TXN00000982,CUST01015,2025-11-18,food_dining,Zomato,1281,debit_card,Zomato - Food Dining
TXN00000926,CUST01015,2025-11-20,entertainment,Spotify,1336,credit_card,Spotify - Entertainment
TXN00000971,CUST01015,2025-11-20,travel,MakeMyTrip,911,credit_card,MakeMyTrip - Travel
TXN00000937,CUST01015,2025-11-21,investment,Zerodha,34109,debit_card,Zerodha - Investment
TXN00000995,CUST01015,2025-11-21,healthcare,Fortis Hospital,6429,credit_card,Fortis Hospital - Healthcare
TXN00000949,CUST01015,2025-11-22,food_dining,Swiggy,2491,credit_card,Swiggy - Food Dining
TXN00001019,CUST01016,2025-05-28,groceries,DMart,1620,debit_card,DMart - Groceries
TXN00001017,CUST01016,2025-05-30,food_dining,Domino's,245,credit_card,Domino's - Food Dining
TXN00001000,CUST01016,2025-06-02,food_dining,McDonald's,1962,upi,McDonald's - Food Dining
TXN00001021,CUST01016,2025-06-03,shopping,Flipkart,1418,credit_card,Flipkart - Shopping
TXN00001025,CUST01016,2025-06-03,groceries,Big Bazaar,5769,debit_card,Big Bazaar - Groceries
TXN00001029,CUST01016,2025-06-08,fuel,HP Petrol,4986,credit_card,HP Petrol - Fuel
TXN00001012,CUST01016,2025-06-15,shopping,Flipkart,8964,upi,Flipkart - Shopping
TXN00001005,CUST01016,2025-06-17,shopping,Myntra,7253,credit_card,Myntra - Shopping
TXN00001018,CUST01016,2025-06-21,groceries,DMart,7358,debit_card,DMart - Groceries
TXN00001002,CUST01016,2025-06-29,investment,Fixed Deposit,16602,debit_card,Fixed Deposit - Investment
TXN00001007,CUST01016,2025-06-29,shopping,Westside,9267,credit_card,Westside - Shopping
TXN00001027,CUST01016,2025-07-05,utilities,Electricity Bill,2751,debit_card,Electricity Bill - Utilities
TXN00001015,CUST01016,2025-07-11,food_dining,Swiggy,1504,debit_card,Swiggy - Food Dining
TXN00001026,CUST01016,2025-07-18,travel,IndiGo Airlines,10527,upi,IndiGo Airlines - Travel
TXN00001024,CUST01016,2025-07-28,shopping,Westside,4549,upi,Westside - Shopping
TXN00001023,CUST01016,2025-07-29,education,Coursera,4996,netbanking,Coursera - Education
TXN00001028,CUST01016,2025-07-29,travel,MakeMyTrip,6811,credit_card,MakeMyTrip - Travel
TXN00001006,CUST01016,2025-08-11,food_dining,Domino's,1869,upi,Domino's - Food Dining
TXN00001020,CUST01016,2025-08-21,shopping,Westside,6584,debit_card,Westside - Shopping
TXN00001022,CUST01016,2025-09-03,food_dining,Starbucks,571,credit_card,Starbucks - Food Dining
TXN00001011,CUST01016,2025-09-04,groceries,Reliance Fresh,4599,credit_card,Reliance Fresh - Groceries
TXN00001009,CUST01016,2025-09-13,education,Unacademy,8576,upi,Unacademy - Education
TXN00001016,CUST01016,2025-09-18,groceries,Spencer's,5530,credit_card,Spencer's - Groceries
TXN00001003,CUST01016,2025-09-19,utilities,Water Bill,2281,debit_card,Water Bill - Utilities
TXN00001001,CUST01016,2025-09-24,travel,IRCTC,9226,debit_card,IRCTC - Travel
TXN00001008,CUST01016,2025-09-28,investment,Mutual Fund SIP,24635,credit_card,Mutual Fund SIP - Investment
TXN00001014,CUST01016,2025-10-09,education,Byju's,7160,upi,Byju's - Education
TXN00001010,CUST01016,2025-10-13,shopping,Westside,14953,debit_card,Westside - Shopping
TXN00001013,CUST01016,2025-10-29,education,School Fees,10328,debit_card,School Fees - Education
TXN00001004,CUST01016,2025-11-05,travel,MakeMyTrip,16082,debit_card,MakeMyTrip - Travel
TXN00001037,CUST01017,2025-05-31,utilities,Internet Bill,3467,credit_card,Internet Bill - Utilities
TXN00001068,CUST01017,2025-05-31,healthcare,Max Healthcare,9871,debit_card,Max Healthcare - Healthcare
TXN00001038,CUST01017,2025-06-05,travel,Goibibo,18618,credit_card,Goibibo - Travel
TXN00001055,CUST01017,2025-06-05,utilities,Internet Bill,819,upi,Internet Bill - Utilities
TXN00001080,CUST01017,2025-06-07,utilities,Mobile Recharge,2325,upi,Mobile Recharge - Utilities
TXN00001083,CUST01017,2025-06-07,entertainment,Prime Video,548,credit_card,Prime Video - Entertainment
TXN00001048,CUST01017,2025-06-12,food_dining,Zomato,565,upi,Zomato - Food Dining
TXN00001052,CUST01017,2025-06-13,food_dining,Zomato,1542,debit_card,Zomato - Food Dining
TXN00001053,CUST01017,2025-06-15,travel,IndiGo Airlines,2289,credit_card,IndiGo Airlines - Travel
TXN00001033,CUST01017,2025-06-17,groceries,Reliance Fresh,2248,debit_card,Reliance Fresh - Groceries
TXN00001088,CUST01017,2025-06-17,food_dining,Starbucks,1067,credit_card,Starbucks - Food Dining
TXN00001074,CUST01017,2025-06-19,entertainment,Prime Video,353,upi,Prime Video - Entertainment
TXN00001060,CUST01017,2025-06-21,food_dining,Zomato,1326,debit_card,Zomato - Food Dining
TXN00001035,CUST01017,2025-07-04,utilities,Electricity Bill,1015,debit_card,Electricity Bill - Utilities
TXN00001058,CUST01017,2025-07-10,entertainment,PVR Cinemas,1900,upi,PVR Cinemas - Entertainment
TXN00001057,CUST01017,2025-07-13,groceries,DMart,6169,debit_card,DMart - Groceries
TXN00001089,CUST01017,2025-07-13,groceries,Spencer's,6869,credit_card,Spencer's - Groceries
TXN00001049,CUST01017,2025-07-16,food_dining,Zomato,402,credit_card,Zomato - Food Dining
TXN00001071,CUST01017,2025-07-28,groceries,More Supermarket,2252,debit_card,More Supermarket - Groceries
TXN00001042,CUST01017,2025-08-01,travel,Goibibo,323,upi,Goibibo - Travel
TXN00001087,CUST01017,2025-08-02,healthcare,Max Healthcare,12018,upi,Max Healthcare - Healthcare
TXN00001066,CUST01017,2025-08-06,entertainment,PVR Cinemas,753,netbanking,PVR Cinemas - Entertainment
TXN00001067,CUST01017,2025-08-11,food_dining,Zomato,639,upi,Zomato - Food Dining
TXN00001036,CUST01017,2025-08-15,investment,Paytm Money,33751,upi,Paytm Money - Investment
TXN00001040,CUST01017,2025-08-16,utilities,Internet Bill,2952,upi,Internet Bill - Utilities
TXN00001034,CUST01017,2025-08-20,fuel,Indian Oil,1244,credit_card,Indian Oil - Fuel
TXN00001061,CUST01017,2025-08-20,utilities,Water Bill,2957,debit_card,Water Bill - Utilities
TXN00001062,CUST01017,2025-08-24,fuel,Bharat Petroleum,4460,credit_card,Bharat Petroleum - Fuel
TXN00001070,CUST01017,2025-08-25,food_dining,McDonald's,951,upi,McDonald's - Food Dining
TXN00001044,CUST01017,2025-08-27,healthcare,Fortis Hospital,6054,upi,Fortis Hospital - Healthcare
TXN00001078,CUST01017,2025-08-31,food_dining,Domino's,284,credit_card,Domino's - Food Dining
TXN00001082,CUST01017,2025-09-03,food_dining,McDonald's,369,debit_card,McDonald's - Food Dining
TXN00001031,CUST01017,2025-09-04,healthcare,Apollo Pharmacy,1488,debit_card,Apollo Pharmacy - Healthcare
TXN00001047,CUST01017,2025-09-07,utilities,Electricity Bill,894,debit_card,Electricity Bill - Utilities
TXN00001054,CUST01017,2025-09-09,education,Coursera,21215,credit_card,Coursera - Education
TXN00001030,CUST01017,2025-09-14,groceries,DMart,3761,debit_card,DMart - Groceries
TXN00001076,CUST01017,2025-09-14,shopping,Amazon,14750,upi,Amazon - Shopping
TXN00001084,CUST01017,2025-09-14,healthcare,Fortis Hospital,13285,credit_card,Fortis Hospital - Healthcare
TXN00001065,CUST01017,2025-09-18,travel,Goibibo,306,upi,Goibibo - Travel
TXN00001073,CUST01017,2025-09-26,food_dining,Cafe Coffee Day,1639,debit_card,Cafe Coffee Day - Food Dining
TXN00001046,CUST01017,2025-09-30,healthcare,Fortis Hospital,10844,credit_card,Fortis Hospital - Healthcare
TXN00001043,CUST01017,2025-10-02,shopping,Flipkart,14965,credit_card,Flipkart - Shopping
TXN00001056,CUST01017,2025-10-05,food_dining,Cafe Coffee Day,673,debit_card,Cafe Coffee Day - Food Dining
TXN00001064,CUST01017,2025-10-12,groceries,Spencer's,7599,credit_card,Spencer's - Groceries
TXN00001041,CUST01017,2025-10-14,food_dining,Domino's,517,debit_card,Domino's - Food Dining
TXN00001085,CUST01017,2025-10-16,groceries,Reliance Fresh,6843,debit_card,Reliance Fresh - Groceries
TXN00001086,CUST01017,2025-10-16,utilities,Water Bill,1508,credit_card,Water Bill - Utilities
TXN00001079,CUST01017,2025-10-17,food_dining,Domino's,1629,credit_card,Domino's - Food Dining
TXN00001072,CUST01017,2025-10-18,fuel,Indian Oil,3963,credit_card,Indian Oil - Fuel
TXN00001069,CUST01017,2025-10-19,fuel,HP Petrol,1386,credit_card,HP Petrol - Fuel
TXN00001075,CUST01017,2025-10-20,shopping,Amazon,13130,credit_card,Amazon - Shopping
TXN00001081,CUST01017,2025-10-20,travel,Ola,14453,credit_card,Ola - Travel
TXN00001051,CUST01017,2025-10-24,groceries,More Supermarket,3308,debit_card,More Supermarket - Groceries
TXN00001063,CUST01017,2025-11-04,shopping,Myntra,10468,credit_card,Myntra - Shopping
TXN00001059,CUST01017,2025-11-05,entertainment,Spotify,2924,debit_card,Spotify - Entertainment
TXN00001050,CUST01017,2025-11-06,education,Byju's,18230,debit_card,Byju's - Education
TXN00001077,CUST01017,2025-11-09,fuel,Indian Oil,3596,upi,Indian Oil - Fuel
TXN00001045,CUST01017,2025-11-10,investment,Mutual Fund SIP,17443,debit_card,Mutual Fund SIP - Investment
TXN00001032,CUST01017,2025-11-18,travel,IRCTC,5378,credit_card,IRCTC - Travel
TXN00001039,CUST01017,2025-11-20,travel,IRCTC,6415,debit_card,IRCTC - Travel
TXN00001107,CUST01018,2025-05-30,shopping,Myntra,6322,debit_card,Myntra - Shopping
TXN00001111,CUST01018,2025-06-17,utilities,Water Bill,3277,debit_card,Water Bill - Utilities
TXN00001121,CUST01018,2025-06-22,food_dining,Swiggy,1761,netbanking,Swiggy - Food Dining
TXN00001114,CUST01018,2025-06-28,groceries,DMart,6259,debit_card,DMart - Groceries
TXN00001097,CUST01018,2025-07-01,utilities,Electricity Bill,2042,debit_card,Electricity Bill - Utilities
TXN00001117,CUST01018,2025-07-02,utilities,Water Bill,1147,credit_card,Water Bill - Utilities
TXN00001119,CUST01018,2025-07-02,utilities,Internet Bill,2195,netbanking,Internet Bill - Utilities
TXN00001092,CUST01018,2025-07-04,healthcare,Apollo Pharmacy,2641,upi,Apollo Pharmacy - Healthcare
TXN00001090,CUST01018,2025-07-08,investment,Fixed Deposit,33980,debit_card,Fixed Deposit - Investment
TXN00001099,CUST01018,2025-07-16,healthcare,PharmEasy,5244,credit_card,PharmEasy - Healthcare
TXN00001115,CUST01018,2025-07-16,fuel,Bharat Petroleum,3820,upi,Bharat Petroleum - Fuel
TXN00001123,CUST01018,2025-07-24,groceries,Big Bazaar,4443,credit_card,Big Bazaar - Groceries
TXN00001108,CUST01018,2025-07-25,investment,Fixed Deposit,23079,upi,Fixed Deposit - Investment
TXN00001093,CUST01018,2025-07-27,investment,Groww,23853,credit_card,Groww - Investment
TXN00001110,CUST01018,2025-08-05,groceries,More Supermarket,4718,debit_card,More Supermarket - Groceries
TXN00001102,CUST01018,2025-08-08,fuel,Shell,1946,netbanking,Shell - Fuel
TXN00001120,CUST01018,2025-08-11,shopping,Myntra,2989,upi,Myntra - Shopping
TXN00001095,CUST01018,2025-08-18,groceries,Spencer's,3235,credit_card,Spencer's - Groceries
TXN00001113,CUST01018,2025-09-12,investment,Fixed Deposit,26580,debit_card,Fixed Deposit - Investment
TXN00001091,CUST01018,2025-09-15,food_dining,Zomato,608,debit_card,Zomato - Food Dining
TXN00001105,CUST01018,2025-09-20,entertainment,BookMyShow,362,credit_card,BookMyShow - Entertainment
TXN00001103,CUST01018,2025-10-03,investment,Zerodha,25673,debit_card,Zerodha - Investment
TXN00001096,CUST01018,2025-10-06,healthcare,PharmEasy,8713,debit_card,PharmEasy - Healthcare
TXN00001116,CUST01018,2025-10-07,fuel,Shell,4723,netbanking,Shell - Fuel
